is_valid,syntax_errors,precision,recall,f1_score,true_positives,false_positives,false_negatives,property_precision,property_recall,property_f1_score,property_true_positives,property_false_positives,property_false_negatives,property_diversity,class_precision,class_recall,class_f1_score,class_true_positives,class_false_positives,class_false_negatives,https://polianna-kg.org/Ontology#contains_instrument,https://polianna-kg.org/Ontology#contains_objective,https://polianna-kg.org/Ontology#contains_monitoring_form,https://polianna-kg.org/Ontology#contains_sanctioning_form,https://polianna-kg.org/Ontology#addresses,entity_precision,entity_recall,entity_f1_score,entity_true_positives,entity_false_positives,entity_false_negatives,ontology_consistency_score,constraint_violations,constraint_violations_by_type,ontology_conforms,ground_truth_triple_count,file_path,file_size,triple_count,cleaned,article_id,model,strategy,file_name,syntax_error_message
True,0,0.3939393939393939,0.52,0.44827586206896547,13.0,20.0,12.0,0.6923076923076923,1.0,0.8181818181818181,9.0,4.0,0.0,13.0,0.6111111111111112,0.7857142857142857,0.6875000000000001,11.0,7.0,3.0,"{'contains_instrument_precision': 0.0, 'contains_instrument_recall': 0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 2, 'contains_instrument_false_negatives': 0}","{'contains_objective_precision': 0.0, 'contains_objective_recall': 0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 1, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0.0, 'addresses_recall': 0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 2, 'addresses_false_negatives': 0}",0.625,0.625,0.625,5.0,3.0,3.0,1.0,0.0,{},True,25,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32004L0008_Title_0_Chapter_0_Section_0_Article_10/32004L0008_gpt-4o-2024-08-06_one-shot_20250409_112733.ttl,2449,33,False,EU_32004L0008_Title_0_Chapter_0_Section_0_Article_10,gpt-4o-2024-08-06,one-shot,32004L0008_gpt-4o-2024-08-06_one-shot_20250409_112733.ttl,
True,0,0.14285714285714285,0.04,0.0625,1.0,6.0,24.0,0.16666666666666666,0.1111111111111111,0.13333333333333333,1.0,5.0,8.0,6.0,0.5,0.07142857142857142,0.125,1.0,1.0,13.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 0}","{'contains_objective_precision': 0, 'contains_objective_recall': 0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 0}",1.0,0.125,0.2222222222222222,1.0,0.0,7.0,1.0,0.0,{},True,25,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32004L0008_Title_0_Chapter_0_Section_0_Article_10/32004L0008_o3-mini-2025-01-31_zero-shot_20250410_233741.ttl,1669,7,False,EU_32004L0008_Title_0_Chapter_0_Section_0_Article_10,o3-mini-2025-01-31,zero-shot,32004L0008_o3-mini-2025-01-31_zero-shot_20250410_233741.ttl,
True,0,0.42857142857142855,0.48,0.4528301886792452,12.0,16.0,13.0,0.8,0.8888888888888888,0.8421052631578948,8.0,2.0,1.0,10.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,11.0,3.0,3.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 0}","{'contains_objective_precision': 0, 'contains_objective_recall': 0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0.0, 'addresses_recall': 0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 1, 'addresses_false_negatives': 0}",0.625,0.625,0.625,5.0,3.0,3.0,1.0,0.0,{},True,25,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32004L0008_Title_0_Chapter_0_Section_0_Article_10/32004L0008_gpt-4o-2024-08-06_few-shot_20250409_112745.ttl,2216,28,False,EU_32004L0008_Title_0_Chapter_0_Section_0_Article_10,gpt-4o-2024-08-06,few-shot,32004L0008_gpt-4o-2024-08-06_few-shot_20250409_112745.ttl,
True,0,0.2,0.16,0.17777777777777778,4.0,16.0,21.0,0.6666666666666666,0.8888888888888888,0.761904761904762,8.0,4.0,1.0,12.0,0.8571428571428571,0.42857142857142855,0.5714285714285714,6.0,1.0,8.0,"{'contains_instrument_precision': 0.0, 'contains_instrument_recall': 0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 1, 'contains_instrument_false_negatives': 0}","{'contains_objective_precision': 0, 'contains_objective_recall': 0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0.0, 'addresses_recall': 0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 1, 'addresses_false_negatives': 0}",1.0,0.125,0.2222222222222222,1.0,0.0,7.0,1.0,0.0,{},True,25,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32004L0008_Title_0_Chapter_0_Section_0_Article_10/32004L0008_gpt-4o-2024-08-06_zero-shot_20250409_112726.ttl,2217,20,False,EU_32004L0008_Title_0_Chapter_0_Section_0_Article_10,gpt-4o-2024-08-06,zero-shot,32004L0008_gpt-4o-2024-08-06_zero-shot_20250409_112726.ttl,
True,0,0.0,0.0,0.0,0.0,18.0,25.0,0.125,0.1111111111111111,0.11764705882352941,1.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,5.0,14.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 0}","{'contains_objective_precision': 0, 'contains_objective_recall': 0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 0}",0.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,{},True,25,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32004L0008_Title_0_Chapter_0_Section_0_Article_10/32004L0008_llama3.1:70b_zero-shot_20250409_213521.ttl,1992,18,False,EU_32004L0008_Title_0_Chapter_0_Section_0_Article_10,llama3.1:70b,zero-shot,32004L0008_llama3.1:70b_zero-shot_20250409_213521.ttl,
True,0,0.0,0.0,0.0,0.0,35.0,25.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,5.0,14.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 0}","{'contains_objective_precision': 0, 'contains_objective_recall': 0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 0}",0.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,{},True,25,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32004L0008_Title_0_Chapter_0_Section_0_Article_10/32004L0008_llama3.1:70b_few-shot_20250409_213741.ttl,2169,35,False,EU_32004L0008_Title_0_Chapter_0_Section_0_Article_10,llama3.1:70b,few-shot,32004L0008_llama3.1:70b_few-shot_20250409_213741.ttl,
True,0,0.5625,0.3103448275862069,0.4,18.0,14.0,40.0,1.0,0.8666666666666667,0.9285714285714286,13.0,0.0,2.0,13.0,0.7368421052631579,0.5384615384615384,0.6222222222222222,14.0,5.0,12.0,"{'contains_instrument_precision': 1.0, 'contains_instrument_recall': 0.6666666666666666, 'contains_instrument_f1_score': 0.8, 'contains_instrument_true_positives': 2, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 1}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0.5, 'addresses_recall': 1.0, 'addresses_f1_score': 0.6666666666666666, 'addresses_true_positives': 1, 'addresses_false_positives': 1, 'addresses_false_negatives': 0}",0.7142857142857143,0.3333333333333333,0.4545454545454545,5.0,2.0,10.0,1.0,0.0,{},True,58,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05/32012L0027_gpt-4o-2024-08-06_one-shot_20250409_112758.ttl,2120,32,False,EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,gpt-4o-2024-08-06,one-shot,32012L0027_gpt-4o-2024-08-06_one-shot_20250409_112758.ttl,
True,0,0.2631578947368421,0.08620689655172414,0.12987012987012989,5.0,14.0,53.0,0.8888888888888888,0.5333333333333333,0.6666666666666667,8.0,1.0,7.0,9.0,0.7,0.2692307692307692,0.3888888888888889,7.0,3.0,19.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 3}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 1}",0.5,0.2,0.28571428571428575,3.0,3.0,12.0,1.0,0.0,{},True,58,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05/32012L0027_o3-mini-2025-01-31_few-shot_20250410_233950.ttl,1551,19,False,EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,o3-mini-2025-01-31,few-shot,32012L0027_o3-mini-2025-01-31_few-shot_20250410_233950.ttl,
True,0,0.5161290322580645,0.27586206896551724,0.3595505617977528,16.0,15.0,42.0,1.0,0.8666666666666667,0.9285714285714286,13.0,0.0,2.0,13.0,0.75,0.46153846153846156,0.5714285714285714,12.0,4.0,14.0,"{'contains_instrument_precision': 1.0, 'contains_instrument_recall': 0.3333333333333333, 'contains_instrument_f1_score': 0.5, 'contains_instrument_true_positives': 1, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 2}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 1.0, 'addresses_recall': 1.0, 'addresses_f1_score': 1.0, 'addresses_true_positives': 1, 'addresses_false_positives': 0, 'addresses_false_negatives': 0}",0.625,0.3333333333333333,0.43478260869565216,5.0,3.0,10.0,1.0,0.0,{},True,58,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05/32012L0027_gpt-4o-2024-08-06_few-shot_20250409_112806.ttl,2182,31,False,EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,gpt-4o-2024-08-06,few-shot,32012L0027_gpt-4o-2024-08-06_few-shot_20250409_112806.ttl,
False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05/32012L0027_llama3.1:70b_one-shot_20250409_224318.ttl,4083,0,False,EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,llama3.1:70b,one-shot,32012L0027_llama3.1:70b_one-shot_20250409_224318.ttl,"at line 1 of <>:
Bad syntax (expected directive or statement) at ^ in:
""b''^b'turtle\n@prefix owl: <http://www.w3.org/2002/07/owl#> .\n@pref'..."""
True,0,0.0,0.0,0.0,0.0,18.0,58.0,0.25,0.06666666666666667,0.10526315789473685,1.0,3.0,14.0,4.0,0.0,0.0,0.0,0.0,3.0,26.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 3}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 1}",0.0,0.0,0.0,0.0,6.0,15.0,1.0,0.0,{},True,58,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05/32012L0027_llama3.1:70b_zero-shot_20250409_224141.ttl,1611,18,False,EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,llama3.1:70b,zero-shot,32012L0027_llama3.1:70b_zero-shot_20250409_224141.ttl,
True,0,0.25,0.017241379310344827,0.03225806451612903,1.0,3.0,57.0,0.5,0.13333333333333333,0.2105263157894737,2.0,2.0,13.0,4.0,1.0,0.038461538461538464,0.07407407407407407,1.0,0.0,25.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 3}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 1}",1.0,0.06666666666666667,0.125,1.0,0.0,14.0,1.0,0.0,{},True,58,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05/32012L0027_o3-mini-2025-01-31_zero-shot_20250410_233853.ttl,6310,4,False,EU_32012L0027_Title_0_Chapter_2_Section_0_Article_05,o3-mini-2025-01-31,zero-shot,32012L0027_o3-mini-2025-01-31_zero-shot_20250410_233853.ttl,
